DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2022-07-11 15:00:00,2022,7,11,15,7.0,7.0,µg/m3,True,True
2022-07-11 16:00:00,2022,7,11,16,7.0,7.0,µg/m3,True,True
2022-07-11 17:00:00,2022,7,11,17,5.0,5.0,µg/m3,True,True
2022-07-11 18:00:00,2022,7,11,18,21.0,21.0,µg/m3,True,True
2022-07-11 19:00:00,2022,7,11,19,14.0,14.0,µg/m3,True,True
2022-07-11 20:00:00,2022,7,11,20,12.0,12.0,µg/m3,True,True
2022-07-11 21:00:00,2022,7,11,21,9.0,9.0,µg/m3,True,True
2022-07-11 22:00:00,2022,7,11,22,18.0,18.0,µg/m3,True,True
2022-07-11 23:00:00,2022,7,11,23,7.0,7.0,µg/m3,True,True
2022-07-12 00:00:00,2022,7,12,0,5.0,5.0,µg/m3,True,True
2022-07-12 01:00:00,2022,7,12,1,3.0,3.0,µg/m3,True,True
2022-07-12 02:00:00,2022,7,12,2,7.0,7.0,µg/m3,True,True
2022-07-12 03:00:00,2022,7,12,3,7.0,7.0,µg/m3,True,True
2022-07-12 04:00:00,2022,7,12,4,8.0,8.0,µg/m3,True,True
2022-07-12 05:00:00,2022,7,12,5,5.0,5.0,µg/m3,True,True
2022-07-12 06:00:00,2022,7,12,6,5.0,5.0,µg/m3,True,True
2022-07-12 07:00:00,2022,7,12,7,6.0,6.0,µg/m3,True,True
2022-07-12 08:00:00,2022,7,12,8,1.0,1.0,µg/m3,True,True
2022-07-12 09:00:00,2022,7,12,9,6.0,6.0,µg/m3,True,True
2022-07-12 10:00:00,2022,7,12,10,10.0,10.0,µg/m3,True,True
2022-07-12 11:00:00,2022,7,12,11,8.0,8.0,µg/m3,True,True
2022-07-12 12:00:00,2022,7,12,12,4.0,4.0,µg/m3,True,True
2022-07-12 13:00:00,2022,7,12,13,10.0,10.0,µg/m3,True,True
2022-07-12 14:00:00,2022,7,12,14,12.0,12.0,µg/m3,True,True
2022-07-12 15:00:00,2022,7,12,15,14.0,14.0,µg/m3,True,True
2022-07-12 16:00:00,2022,7,12,16,13.0,13.0,µg/m3,True,True
2022-07-12 17:00:00,2022,7,12,17,15.0,15.0,µg/m3,True,True
2022-07-12 18:00:00,2022,7,12,18,12.0,12.0,µg/m3,True,True
2022-07-12 19:00:00,2022,7,12,19,13.0,13.0,µg/m3,True,True
2022-07-12 20:00:00,2022,7,12,20,22.0,22.0,µg/m3,True,True
2022-07-12 21:00:00,2022,7,12,21,21.0,21.0,µg/m3,True,True
2022-07-12 22:00:00,2022,7,12,22,13.0,13.0,µg/m3,True,True
2022-07-12 23:00:00,2022,7,12,23,7.0,7.0,µg/m3,True,True
2022-07-13 00:00:00,2022,7,13,0,6.0,6.0,µg/m3,True,True
2022-07-13 01:00:00,2022,7,13,1,24.0,24.0,µg/m3,True,True
2022-07-13 02:00:00,2022,7,13,2,8.0,8.0,µg/m3,True,True
2022-07-13 03:00:00,2022,7,13,3,11.0,11.0,µg/m3,True,True
2022-07-13 04:00:00,2022,7,13,4,7.0,7.0,µg/m3,True,True
2022-07-13 05:00:00,2022,7,13,5,11.0,11.0,µg/m3,True,True
2022-07-13 06:00:00,2022,7,13,6,2.0,2.0,µg/m3,True,True
2022-07-13 07:00:00,2022,7,13,7,8.0,8.0,µg/m3,True,True
2022-07-13 08:00:00,2022,7,13,8,15.0,15.0,µg/m3,True,True
2022-07-13 09:00:00,2022,7,13,9,4.0,4.0,µg/m3,True,True
2022-07-13 10:00:00,2022,7,13,10,15.0,15.0,µg/m3,True,True
2022-07-13 11:00:00,2022,7,13,11,6.0,6.0,µg/m3,True,True
2022-07-13 12:00:00,2022,7,13,12,8.0,8.0,µg/m3,True,True
2022-07-13 13:00:00,2022,7,13,13,9.0,9.0,µg/m3,True,True
2022-07-13 14:00:00,2022,7,13,14,10.0,10.0,µg/m3,True,True
2022-07-13 15:00:00,2022,7,13,15,5.0,5.0,µg/m3,True,True
2022-07-13 16:00:00,2022,7,13,16,16.0,16.0,µg/m3,True,True
2022-07-13 17:00:00,2022,7,13,17,14.0,14.0,µg/m3,True,True
2022-07-13 18:00:00,2022,7,13,18,15.0,15.0,µg/m3,True,True
2022-07-13 19:00:00,2022,7,13,19,12.0,12.0,µg/m3,True,True
2022-07-13 20:00:00,2022,7,13,20,12.0,12.0,µg/m3,True,True
2022-07-13 21:00:00,2022,7,13,21,12.0,12.0,µg/m3,True,True
2022-07-13 22:00:00,2022,7,13,22,3.0,3.0,µg/m3,True,True
2022-07-13 23:00:00,2022,7,13,23,6.0,6.0,µg/m3,True,True
2022-07-14 00:00:00,2022,7,14,0,3.0,3.0,µg/m3,True,True
2022-07-14 01:00:00,2022,7,14,1,6.0,6.0,µg/m3,True,True
2022-07-14 02:00:00,2022,7,14,2,12.0,12.0,µg/m3,True,True
2022-07-14 03:00:00,2022,7,14,3,12.0,12.0,µg/m3,True,True
2022-07-14 04:00:00,2022,7,14,4,8.0,8.0,µg/m3,True,True
2022-07-14 05:00:00,2022,7,14,5,9.0,9.0,µg/m3,True,True
2022-07-14 06:00:00,2022,7,14,6,4.0,4.0,µg/m3,True,True
2022-07-14 07:00:00,2022,7,14,7,8.0,8.0,µg/m3,True,True
2022-07-14 08:00:00,2022,7,14,8,9.0,9.0,µg/m3,True,True
2022-07-14 09:00:00,2022,7,14,9,10.0,10.0,µg/m3,True,True
2022-07-14 10:00:00,2022,7,14,10,6.0,6.0,µg/m3,True,True
2022-07-14 11:00:00,2022,7,14,11,14.0,14.0,µg/m3,True,True
2022-07-14 12:00:00,2022,7,14,12,14.0,14.0,µg/m3,True,True
2022-07-14 13:00:00,2022,7,14,13,12.0,12.0,µg/m3,True,True
2022-07-14 14:00:00,2022,7,14,14,13.0,13.0,µg/m3,True,True
2022-07-14 15:00:00,2022,7,14,15,18.0,18.0,µg/m3,True,True
2022-07-14 16:00:00,2022,7,14,16,13.0,13.0,µg/m3,True,True
2022-07-14 17:00:00,2022,7,14,17,16.0,16.0,µg/m3,True,True
2022-07-14 18:00:00,2022,7,14,18,15.0,15.0,µg/m3,True,True
2022-07-14 19:00:00,2022,7,14,19,19.0,19.0,µg/m3,True,True
2022-07-14 20:00:00,2022,7,14,20,20.0,20.0,µg/m3,True,True
2022-07-14 21:00:00,2022,7,14,21,29.0,29.0,µg/m3,True,True
2022-07-14 22:00:00,2022,7,14,22,19.0,19.0,µg/m3,True,True
2022-07-14 23:00:00,2022,7,14,23,17.0,17.0,µg/m3,True,True
2022-07-15 00:00:00,2022,7,15,0,21.0,21.0,µg/m3,True,True
2022-07-15 01:00:00,2022,7,15,1,24.0,24.0,µg/m3,True,True
2022-07-15 02:00:00,2022,7,15,2,34.0,34.0,µg/m3,True,True
2022-07-15 03:00:00,2022,7,15,3,26.0,26.0,µg/m3,True,True
2022-07-15 04:00:00,2022,7,15,4,36.0,36.0,µg/m3,True,True
2022-07-15 05:00:00,2022,7,15,5,45.0,45.0,µg/m3,True,True
2022-07-15 06:00:00,2022,7,15,6,47.0,47.0,µg/m3,True,True
2022-07-15 07:00:00,2022,7,15,7,43.0,43.0,µg/m3,True,True
2022-07-15 08:00:00,2022,7,15,8,45.0,45.0,µg/m3,True,True
2022-07-15 09:00:00,2022,7,15,9,26.0,26.0,µg/m3,True,True
2022-07-15 10:00:00,2022,7,15,10,10.0,10.0,µg/m3,True,True
2022-07-15 11:00:00,2022,7,15,11,11.0,11.0,µg/m3,True,True
2022-07-15 12:00:00,2022,7,15,12,5.0,5.0,µg/m3,True,True
2022-07-15 13:00:00,2022,7,15,13,10.0,10.0,µg/m3,True,True
2022-07-15 14:00:00,2022,7,15,14,5.0,5.0,µg/m3,True,True
2022-07-15 15:00:00,2022,7,15,15,10.0,10.0,µg/m3,True,True
2022-07-15 16:00:00,2022,7,15,16,11.0,11.0,µg/m3,True,True
2022-07-15 17:00:00,2022,7,15,17,5.0,5.0,µg/m3,True,True
2022-07-15 18:00:00,2022,7,15,18,15.0,15.0,µg/m3,True,True
2022-07-15 19:00:00,2022,7,15,19,14.0,14.0,µg/m3,True,True
2022-07-15 20:00:00,2022,7,15,20,20.0,20.0,µg/m3,True,True
2022-07-15 21:00:00,2022,7,15,21,22.0,22.0,µg/m3,True,True
2022-07-15 22:00:00,2022,7,15,22,26.0,26.0,µg/m3,True,True
2022-07-15 23:00:00,2022,7,15,23,22.0,22.0,µg/m3,True,True
2022-07-16 00:00:00,2022,7,16,0,25.0,25.0,µg/m3,True,True
2022-07-16 01:00:00,2022,7,16,1,31.0,31.0,µg/m3,True,True
2022-07-16 02:00:00,2022,7,16,2,34.0,34.0,µg/m3,True,True
2022-07-16 03:00:00,2022,7,16,3,51.0,51.0,µg/m3,True,True
2022-07-16 04:00:00,2022,7,16,4,54.0,54.0,µg/m3,True,True
2022-07-16 05:00:00,2022,7,16,5,49.0,49.0,µg/m3,True,True
2022-07-16 06:00:00,2022,7,16,6,46.0,46.0,µg/m3,True,True
2022-07-16 07:00:00,2022,7,16,7,28.0,28.0,µg/m3,True,True
2022-07-16 08:00:00,2022,7,16,8,14.0,14.0,µg/m3,True,True
2022-07-16 09:00:00,2022,7,16,9,10.0,10.0,µg/m3,True,True
2022-07-16 10:00:00,2022,7,16,10,3.0,3.0,µg/m3,True,True
2022-07-16 11:00:00,2022,7,16,11,4.0,4.0,µg/m3,True,True
2022-07-16 12:00:00,2022,7,16,12,11.0,11.0,µg/m3,True,True
2022-07-16 13:00:00,2022,7,16,13,9.0,9.0,µg/m3,True,True
2022-07-16 14:00:00,2022,7,16,14,8.0,8.0,µg/m3,True,True
2022-07-16 15:00:00,2022,7,16,15,6.0,6.0,µg/m3,True,True
2022-07-16 16:00:00,2022,7,16,16,12.0,12.0,µg/m3,True,True
2022-07-16 17:00:00,2022,7,16,17,13.0,13.0,µg/m3,True,True
2022-07-16 18:00:00,2022,7,16,18,17.0,17.0,µg/m3,True,True
2022-07-16 19:00:00,2022,7,16,19,17.0,17.0,µg/m3,True,True
2022-07-16 20:00:00,2022,7,16,20,18.0,18.0,µg/m3,True,True
2022-07-16 21:00:00,2022,7,16,21,15.0,15.0,µg/m3,True,True
2022-07-16 22:00:00,2022,7,16,22,20.0,20.0,µg/m3,True,True
2022-07-16 23:00:00,2022,7,16,23,22.0,22.0,µg/m3,True,True
2022-07-17 00:00:00,2022,7,17,0,14.0,14.0,µg/m3,True,True
2022-07-17 01:00:00,2022,7,17,1,9.0,9.0,µg/m3,True,True
2022-07-17 02:00:00,2022,7,17,2,14.0,14.0,µg/m3,True,True
2022-07-17 03:00:00,2022,7,17,3,12.0,12.0,µg/m3,True,True
2022-07-17 04:00:00,2022,7,17,4,16.0,16.0,µg/m3,True,True
2022-07-17 05:00:00,2022,7,17,5,19.0,19.0,µg/m3,True,True
2022-07-17 06:00:00,2022,7,17,6,11.0,11.0,µg/m3,True,True
2022-07-17 07:00:00,2022,7,17,7,8.0,8.0,µg/m3,True,True
2022-07-17 08:00:00,2022,7,17,8,9.0,9.0,µg/m3,True,True
2022-07-17 09:00:00,2022,7,17,9,20.0,20.0,µg/m3,True,True
2022-07-17 10:00:00,2022,7,17,10,10.0,10.0,µg/m3,True,True
2022-07-17 11:00:00,2022,7,17,11,15.0,15.0,µg/m3,True,True
2022-07-17 12:00:00,2022,7,17,12,12.0,12.0,µg/m3,True,True
2022-07-17 13:00:00,2022,7,17,13,10.0,10.0,µg/m3,True,True
2022-07-17 14:00:00,2022,7,17,14,19.0,19.0,µg/m3,True,True
2022-07-17 15:00:00,2022,7,17,15,21.0,21.0,µg/m3,True,True
2022-07-17 16:00:00,2022,7,17,16,10.0,10.0,µg/m3,True,True
2022-07-17 17:00:00,2022,7,17,17,23.0,23.0,µg/m3,True,True
2022-07-17 18:00:00,2022,7,17,18,20.0,20.0,µg/m3,True,True
2022-07-17 19:00:00,2022,7,17,19,19.0,19.0,µg/m3,True,True
2022-07-17 20:00:00,2022,7,17,20,16.0,16.0,µg/m3,True,True
2022-07-17 21:00:00,2022,7,17,21,16.0,16.0,µg/m3,True,True
2022-07-17 22:00:00,2022,7,17,22,3.0,3.0,µg/m3,True,True
2022-07-17 23:00:00,2022,7,17,23,4.0,4.0,µg/m3,True,True
2022-07-18 00:00:00,2022,7,18,0,6.0,6.0,µg/m3,True,True
2022-07-18 01:00:00,2022,7,18,1,3.0,3.0,µg/m3,True,True
2022-07-18 02:00:00,2022,7,18,2,1.0,1.0,µg/m3,True,True
2022-07-18 03:00:00,2022,7,18,3,6.0,6.0,µg/m3,True,True
2022-07-18 04:00:00,2022,7,18,4,6.0,6.0,µg/m3,True,True
2022-07-18 05:00:00,2022,7,18,5,3.0,3.0,µg/m3,True,True
2022-07-18 06:00:00,2022,7,18,6,5.0,5.0,µg/m3,True,True
2022-07-18 07:00:00,2022,7,18,7,8.0,8.0,µg/m3,True,True
2022-07-18 08:00:00,2022,7,18,8,1.0,1.0,µg/m3,True,True
2022-07-18 09:00:00,2022,7,18,9,2.0,2.0,µg/m3,True,True
2022-07-18 10:00:00,2022,7,18,10,11.0,11.0,µg/m3,True,True
2022-07-18 11:00:00,2022,7,18,11,21.0,21.0,µg/m3,True,True
2022-07-18 12:00:00,2022,7,18,12,21.0,21.0,µg/m3,True,True
2022-07-18 13:00:00,2022,7,18,13,19.0,19.0,µg/m3,True,True
2022-07-18 14:00:00,2022,7,18,14,17.0,17.0,µg/m3,True,True
2022-07-18 15:00:00,2022,7,18,15,19.0,19.0,µg/m3,True,True
2022-07-18 16:00:00,2022,7,18,16,24.0,24.0,µg/m3,True,True
2022-07-18 17:00:00,2022,7,18,17,21.0,21.0,µg/m3,True,True
2022-07-18 18:00:00,2022,7,18,18,17.0,17.0,µg/m3,True,True
2022-07-18 19:00:00,2022,7,18,19,20.0,20.0,µg/m3,True,True
2022-07-18 20:00:00,2022,7,18,20,17.0,17.0,µg/m3,True,True
2022-07-18 21:00:00,2022,7,18,21,14.0,14.0,µg/m3,True,True
2022-07-18 22:00:00,2022,7,18,22,7.0,7.0,µg/m3,True,True
2022-07-18 23:00:00,2022,7,18,23,5.0,5.0,µg/m3,True,True
2022-07-19 00:00:00,2022,7,19,0,2.0,2.0,µg/m3,True,True
2022-07-19 01:00:00,2022,7,19,1,14.0,14.0,µg/m3,True,True
2022-07-19 02:00:00,2022,7,19,2,5.0,5.0,µg/m3,True,True
2022-07-19 03:00:00,2022,7,19,3,5.0,5.0,µg/m3,True,True
2022-07-19 04:00:00,2022,7,19,4,7.0,7.0,µg/m3,True,True
2022-07-19 05:00:00,2022,7,19,5,14.0,14.0,µg/m3,True,True
2022-07-19 06:00:00,2022,7,19,6,15.0,15.0,µg/m3,True,True
2022-07-19 07:00:00,2022,7,19,7,7.0,7.0,µg/m3,True,True
2022-07-19 08:00:00,2022,7,19,8,21.0,21.0,µg/m3,True,True
2022-07-19 09:00:00,2022,7,19,9,19.0,19.0,µg/m3,True,True
2022-07-19 10:00:00,2022,7,19,10,15.0,15.0,µg/m3,True,True
2022-07-19 11:00:00,2022,7,19,11,8.0,8.0,µg/m3,True,True
2022-07-19 12:00:00,2022,7,19,12,13.0,13.0,µg/m3,True,True
2022-07-19 13:00:00,2022,7,19,13,9.0,9.0,µg/m3,True,True
2022-07-19 14:00:00,2022,7,19,14,16.0,16.0,µg/m3,True,True
2022-07-19 15:00:00,2022,7,19,15,9.0,9.0,µg/m3,True,True
2022-07-19 16:00:00,2022,7,19,16,20.0,20.0,µg/m3,True,True
2022-07-19 17:00:00,2022,7,19,17,7.0,7.0,µg/m3,True,True
2022-07-19 18:00:00,2022,7,19,18,21.0,21.0,µg/m3,True,True
2022-07-19 19:00:00,2022,7,19,19,25.0,25.0,µg/m3,True,True
2022-07-19 20:00:00,2022,7,19,20,21.0,21.0,µg/m3,True,True
2022-07-19 21:00:00,2022,7,19,21,12.0,12.0,µg/m3,True,True
2022-07-19 22:00:00,2022,7,19,22,15.0,15.0,µg/m3,True,True
2022-07-19 23:00:00,2022,7,19,23,5.0,5.0,µg/m3,True,True
2022-07-20 00:00:00,2022,7,20,0,10.0,10.0,µg/m3,True,True
2022-07-20 01:00:00,2022,7,20,1,14.0,14.0,µg/m3,True,True
2022-07-20 02:00:00,2022,7,20,2,2.0,2.0,µg/m3,True,True
2022-07-20 03:00:00,2022,7,20,3,11.0,11.0,µg/m3,True,True
2022-07-20 04:00:00,2022,7,20,4,11.0,11.0,µg/m3,True,True
2022-07-20 05:00:00,2022,7,20,5,7.0,7.0,µg/m3,True,True
2022-07-20 06:00:00,2022,7,20,6,7.0,7.0,µg/m3,True,True
2022-07-20 07:00:00,2022,7,20,7,7.0,7.0,µg/m3,True,True
2022-07-20 08:00:00,2022,7,20,8,5.0,5.0,µg/m3,True,True
2022-07-20 09:00:00,2022,7,20,9,1.0,1.0,µg/m3,True,True
2022-07-20 10:00:00,2022,7,20,10,12.0,12.0,µg/m3,True,True
2022-07-20 11:00:00,2022,7,20,11,8.0,8.0,µg/m3,True,True
2022-07-20 12:00:00,2022,7,20,12,12.0,12.0,µg/m3,True,True
2022-07-20 13:00:00,2022,7,20,13,5.0,5.0,µg/m3,True,True
2022-07-20 14:00:00,2022,7,20,14,11.0,11.0,µg/m3,True,True
2022-07-20 15:00:00,2022,7,20,15,15.0,15.0,µg/m3,True,True
2022-07-20 16:00:00,2022,7,20,16,10.0,10.0,µg/m3,True,True
2022-07-20 17:00:00,2022,7,20,17,5.0,5.0,µg/m3,True,True
2022-07-20 18:00:00,2022,7,20,18,11.0,11.0,µg/m3,True,True
2022-07-20 19:00:00,2022,7,20,19,11.0,11.0,µg/m3,True,True
2022-07-20 20:00:00,2022,7,20,20,15.0,15.0,µg/m3,True,True
2022-07-20 21:00:00,2022,7,20,21,15.0,15.0,µg/m3,True,True
2022-07-20 22:00:00,2022,7,20,22,8.0,8.0,µg/m3,True,True
2022-07-20 23:00:00,2022,7,20,23,6.0,6.0,µg/m3,True,True
2022-07-21 00:00:00,2022,7,21,0,10.0,10.0,µg/m3,True,True
2022-07-21 01:00:00,2022,7,21,1,12.0,12.0,µg/m3,True,True
2022-07-21 02:00:00,2022,7,21,2,15.0,15.0,µg/m3,True,True
2022-07-21 03:00:00,2022,7,21,3,25.0,25.0,µg/m3,True,True
2022-07-21 04:00:00,2022,7,21,4,11.0,11.0,µg/m3,True,True
2022-07-21 05:00:00,2022,7,21,5,5.0,5.0,µg/m3,True,True
2022-07-21 06:00:00,2022,7,21,6,14.0,14.0,µg/m3,True,True
2022-07-21 07:00:00,2022,7,21,7,4.0,4.0,µg/m3,True,True
2022-07-21 08:00:00,2022,7,21,8,16.0,16.0,µg/m3,True,True
2022-07-21 09:00:00,2022,7,21,9,11.0,11.0,µg/m3,True,True
2022-07-21 10:00:00,2022,7,21,10,6.0,6.0,µg/m3,True,True
2022-07-21 11:00:00,2022,7,21,11,8.0,8.0,µg/m3,True,True
2022-07-21 12:00:00,2022,7,21,12,16.0,16.0,µg/m3,True,True
2022-07-21 13:00:00,2022,7,21,13,12.0,12.0,µg/m3,True,True
2022-07-21 14:00:00,2022,7,21,14,7.0,7.0,µg/m3,True,True
2022-07-21 15:00:00,2022,7,21,15,16.0,16.0,µg/m3,True,True
2022-07-21 16:00:00,2022,7,21,16,12.0,12.0,µg/m3,True,True
2022-07-21 17:00:00,2022,7,21,17,14.0,14.0,µg/m3,True,True
2022-07-21 18:00:00,2022,7,21,18,14.0,14.0,µg/m3,True,True
2022-07-21 19:00:00,2022,7,21,19,17.0,17.0,µg/m3,True,True
2022-07-21 20:00:00,2022,7,21,20,33.0,33.0,µg/m3,True,True
2022-07-21 21:00:00,2022,7,21,21,44.0,44.0,µg/m3,True,True
2022-07-21 22:00:00,2022,7,21,22,38.0,38.0,µg/m3,True,True
2022-07-21 23:00:00,2022,7,21,23,47.0,47.0,µg/m3,True,True
2022-07-22 00:00:00,2022,7,22,0,42.0,42.0,µg/m3,True,True
2022-07-22 01:00:00,2022,7,22,1,44.0,44.0,µg/m3,True,True
2022-07-22 02:00:00,2022,7,22,2,66.0,66.0,µg/m3,True,True
2022-07-22 03:00:00,2022,7,22,3,67.0,67.0,µg/m3,True,True
2022-07-22 04:00:00,2022,7,22,4,55.0,55.0,µg/m3,True,True
2022-07-22 05:00:00,2022,7,22,5,52.0,52.0,µg/m3,True,True
2022-07-22 06:00:00,2022,7,22,6,40.0,40.0,µg/m3,True,True
2022-07-22 07:00:00,2022,7,22,7,35.0,35.0,µg/m3,True,True
2022-07-22 08:00:00,2022,7,22,8,40.0,40.0,µg/m3,True,True
2022-07-22 09:00:00,2022,7,22,9,30.0,30.0,µg/m3,True,True
2022-07-22 10:00:00,2022,7,22,10,22.0,22.0,µg/m3,True,True
2022-07-22 11:00:00,2022,7,22,11,32.0,32.0,µg/m3,True,True
2022-07-22 12:00:00,2022,7,22,12,24.0,24.0,µg/m3,True,True
2022-07-22 13:00:00,2022,7,22,13,5.0,5.0,µg/m3,True,True
2022-07-22 14:00:00,2022,7,22,14,8.0,8.0,µg/m3,True,True
2022-07-22 15:00:00,2022,7,22,15,7.0,7.0,µg/m3,True,True
2022-07-22 16:00:00,2022,7,22,16,18.0,18.0,µg/m3,True,True
2022-07-22 17:00:00,2022,7,22,17,11.0,11.0,µg/m3,True,True
2022-07-22 18:00:00,2022,7,22,18,20.0,20.0,µg/m3,True,True
2022-07-22 19:00:00,2022,7,22,19,24.0,24.0,µg/m3,True,True
2022-07-22 20:00:00,2022,7,22,20,23.0,23.0,µg/m3,True,True
2022-07-22 21:00:00,2022,7,22,21,36.0,36.0,µg/m3,True,True
2022-07-22 22:00:00,2022,7,22,22,50.0,50.0,µg/m3,True,True
2022-07-22 23:00:00,2022,7,22,23,57.0,57.0,µg/m3,True,True
2022-07-23 00:00:00,2022,7,23,0,55.0,55.0,µg/m3,True,True
2022-07-23 01:00:00,2022,7,23,1,68.0,68.0,µg/m3,True,True
2022-07-23 02:00:00,2022,7,23,2,58.0,58.0,µg/m3,True,True
2022-07-23 03:00:00,2022,7,23,3,53.0,53.0,µg/m3,True,True
2022-07-23 04:00:00,2022,7,23,4,47.0,47.0,µg/m3,True,True
2022-07-23 05:00:00,2022,7,23,5,50.0,50.0,µg/m3,True,True
2022-07-23 06:00:00,2022,7,23,6,50.0,50.0,µg/m3,True,True
2022-07-23 07:00:00,2022,7,23,7,46.0,46.0,µg/m3,True,True
2022-07-23 08:00:00,2022,7,23,8,42.0,42.0,µg/m3,True,True
2022-07-23 09:00:00,2022,7,23,9,32.0,32.0,µg/m3,True,True
2022-07-23 10:00:00,2022,7,23,10,46.0,46.0,µg/m3,True,True
2022-07-23 11:00:00,2022,7,23,11,50.0,50.0,µg/m3,True,True
2022-07-23 12:00:00,2022,7,23,12,31.0,31.0,µg/m3,True,True
2022-07-23 13:00:00,2022,7,23,13,16.0,16.0,µg/m3,True,True
2022-07-23 14:00:00,2022,7,23,14,6.0,6.0,µg/m3,True,True
2022-07-23 15:00:00,2022,7,23,15,10.0,10.0,µg/m3,True,True
2022-07-23 16:00:00,2022,7,23,16,10.0,10.0,µg/m3,True,True
2022-07-23 17:00:00,2022,7,23,17,9.0,9.0,µg/m3,True,True
2022-07-23 18:00:00,2022,7,23,18,18.0,18.0,µg/m3,True,True
2022-07-23 19:00:00,2022,7,23,19,30.0,30.0,µg/m3,True,True
2022-07-23 20:00:00,2022,7,23,20,16.0,16.0,µg/m3,True,True
2022-07-23 21:00:00,2022,7,23,21,24.0,24.0,µg/m3,True,True
2022-07-23 22:00:00,2022,7,23,22,52.0,52.0,µg/m3,True,True
2022-07-23 23:00:00,2022,7,23,23,50.0,50.0,µg/m3,True,True
2022-07-24 00:00:00,2022,7,24,0,37.0,37.0,µg/m3,True,True
2022-07-24 01:00:00,2022,7,24,1,62.0,62.0,µg/m3,True,True
2022-07-24 02:00:00,2022,7,24,2,68.0,68.0,µg/m3,True,True
2022-07-24 03:00:00,2022,7,24,3,68.0,68.0,µg/m3,True,True
2022-07-24 04:00:00,2022,7,24,4,74.0,74.0,µg/m3,True,True
2022-07-24 05:00:00,2022,7,24,5,80.0,80.0,µg/m3,True,True
2022-07-24 06:00:00,2022,7,24,6,83.0,83.0,µg/m3,True,True
2022-07-24 07:00:00,2022,7,24,7,92.0,92.0,µg/m3,True,True
2022-07-24 08:00:00,2022,7,24,8,124.0,124.0,µg/m3,True,True
2022-07-24 09:00:00,2022,7,24,9,105.0,105.0,µg/m3,True,True
2022-07-24 10:00:00,2022,7,24,10,56.0,56.0,µg/m3,True,True
2022-07-24 11:00:00,2022,7,24,11,41.0,41.0,µg/m3,True,True
2022-07-24 12:00:00,2022,7,24,12,29.0,29.0,µg/m3,True,True
2022-07-24 13:00:00,2022,7,24,13,29.0,29.0,µg/m3,True,True
2022-07-24 14:00:00,2022,7,24,14,13.0,13.0,µg/m3,True,True
2022-07-24 15:00:00,2022,7,24,15,17.0,17.0,µg/m3,True,True
2022-07-24 16:00:00,2022,7,24,16,16.0,16.0,µg/m3,True,True
2022-07-24 17:00:00,2022,7,24,17,20.0,20.0,µg/m3,True,True
2022-07-24 18:00:00,2022,7,24,18,21.0,21.0,µg/m3,True,True
2022-07-24 19:00:00,2022,7,24,19,28.0,28.0,µg/m3,True,True
2022-07-24 20:00:00,2022,7,24,20,36.0,36.0,µg/m3,True,True
2022-07-24 21:00:00,2022,7,24,21,30.0,30.0,µg/m3,True,True
2022-07-24 22:00:00,2022,7,24,22,41.0,41.0,µg/m3,True,True
2022-07-24 23:00:00,2022,7,24,23,44.0,44.0,µg/m3,True,True
2022-07-25 00:00:00,2022,7,25,0,52.0,52.0,µg/m3,True,True
2022-07-25 01:00:00,2022,7,25,1,45.0,45.0,µg/m3,True,True
2022-07-25 02:00:00,2022,7,25,2,65.0,65.0,µg/m3,True,True
2022-07-25 03:00:00,2022,7,25,3,74.0,74.0,µg/m3,True,True
2022-07-25 04:00:00,2022,7,25,4,63.0,63.0,µg/m3,True,True
2022-07-25 05:00:00,2022,7,25,5,71.0,71.0,µg/m3,True,True
2022-07-25 06:00:00,2022,7,25,6,65.0,65.0,µg/m3,True,True
2022-07-25 07:00:00,2022,7,25,7,62.0,62.0,µg/m3,True,True
2022-07-25 08:00:00,2022,7,25,8,52.0,52.0,µg/m3,True,True
2022-07-25 09:00:00,2022,7,25,9,41.0,41.0,µg/m3,True,True
2022-07-25 10:00:00,2022,7,25,10,31.0,31.0,µg/m3,True,True
2022-07-25 11:00:00,2022,7,25,11,50.0,50.0,µg/m3,True,True
2022-07-25 12:00:00,2022,7,25,12,31.0,31.0,µg/m3,True,True
2022-07-25 13:00:00,2022,7,25,13,19.0,19.0,µg/m3,True,True
2022-07-25 14:00:00,2022,7,25,14,19.0,19.0,µg/m3,True,True
2022-07-25 15:00:00,2022,7,25,15,20.0,20.0,µg/m3,True,True
2022-07-25 16:00:00,2022,7,25,16,23.0,23.0,µg/m3,True,True
2022-07-25 17:00:00,2022,7,25,17,25.0,25.0,µg/m3,True,True
2022-07-25 18:00:00,2022,7,25,18,30.0,30.0,µg/m3,True,True
2022-07-25 19:00:00,2022,7,25,19,24.0,24.0,µg/m3,True,True
2022-07-25 20:00:00,2022,7,25,20,33.0,33.0,µg/m3,True,True
2022-07-25 21:00:00,2022,7,25,21,49.0,49.0,µg/m3,True,True
2022-07-25 22:00:00,2022,7,25,22,35.0,35.0,µg/m3,True,True
2022-07-25 23:00:00,2022,7,25,23,29.0,29.0,µg/m3,True,True
2022-07-26 00:00:00,2022,7,26,0,25.0,25.0,µg/m3,True,True
2022-07-26 01:00:00,2022,7,26,1,28.0,28.0,µg/m3,True,True
2022-07-26 02:00:00,2022,7,26,2,54.0,54.0,µg/m3,True,True
