DATETIME,ANO,MES,DIA,HORA,VALOR,VALOR_ORIGINAL,UNIDADE,QAQC_INTERNO,QAQC_MMA
2021-01-24 03:00:00,2021,1,24,3,0.13,0.13,µg/m³,True,True
2021-01-24 04:00:00,2021,1,24,4,0.67,0.67,µg/m³,True,True
2021-01-24 05:00:00,2021,1,24,5,0.91,0.91,µg/m³,True,True
2021-01-24 06:00:00,2021,1,24,6,,0.0,µg/m³,True,False
2021-01-24 07:00:00,2021,1,24,7,,0.0,µg/m³,True,False
2021-01-24 08:00:00,2021,1,24,8,,0.0,µg/m³,True,False
2021-01-24 09:00:00,2021,1,24,9,,0.0,µg/m³,True,False
2021-01-24 10:00:00,2021,1,24,10,2.37,2.37,µg/m³,True,True
2021-01-24 11:00:00,2021,1,24,11,0.95,0.95,µg/m³,True,True
2021-01-24 12:00:00,2021,1,24,12,0.8,0.8,µg/m³,True,True
2021-01-24 13:00:00,2021,1,24,13,5.09,5.09,µg/m³,True,True
2021-01-24 14:00:00,2021,1,24,14,54.11,54.11,µg/m³,True,True
2021-01-24 15:00:00,2021,1,24,15,13.05,13.05,µg/m³,True,True
2021-01-24 16:00:00,2021,1,24,16,1.0,1.0,µg/m³,True,True
2021-01-24 17:00:00,2021,1,24,17,6.68,6.68,µg/m³,True,True
2021-01-24 18:00:00,2021,1,24,18,20.69,20.69,µg/m³,True,True
2021-01-24 19:00:00,2021,1,24,19,22.97,22.97,µg/m³,True,True
2021-01-24 20:00:00,2021,1,24,20,15.71,15.71,µg/m³,True,True
2021-01-24 21:00:00,2021,1,24,21,12.78,12.78,µg/m³,True,True
2021-01-24 22:00:00,2021,1,24,22,9.44,9.44,µg/m³,True,True
2021-01-24 23:00:00,2021,1,24,23,11.07,11.07,µg/m³,True,True
2021-01-25 00:00:00,2021,1,25,0,6.11,6.11,µg/m³,True,True
2021-01-25 01:00:00,2021,1,25,1,9.37,9.37,µg/m³,True,True
2021-01-25 02:00:00,2021,1,25,2,13.17,13.17,µg/m³,True,True
2021-01-25 03:00:00,2021,1,25,3,8.0,8.0,µg/m³,True,True
2021-01-25 04:00:00,2021,1,25,4,2.3,2.3,µg/m³,True,True
2021-01-25 05:00:00,2021,1,25,5,2.74,2.74,µg/m³,True,True
2021-01-25 06:00:00,2021,1,25,6,5.06,5.06,µg/m³,True,True
2021-01-25 07:00:00,2021,1,25,7,,0.0,µg/m³,True,False
2021-01-25 08:00:00,2021,1,25,8,2.86,2.86,µg/m³,True,True
2021-01-25 09:00:00,2021,1,25,9,0.6,0.6,µg/m³,True,True
2021-01-25 10:00:00,2021,1,25,10,1.11,1.11,µg/m³,True,True
2021-01-25 11:00:00,2021,1,25,11,0.67,0.67,µg/m³,True,True
2021-01-25 12:00:00,2021,1,25,12,3.62,3.62,µg/m³,True,True
2021-01-25 13:00:00,2021,1,25,13,2.37,2.37,µg/m³,True,True
2021-01-25 14:00:00,2021,1,25,14,6.92,6.92,µg/m³,True,True
2021-01-25 15:00:00,2021,1,25,15,4.72,4.72,µg/m³,True,True
2021-01-25 16:00:00,2021,1,25,16,9.61,9.61,µg/m³,True,True
2021-01-25 17:00:00,2021,1,25,17,10.84,10.84,µg/m³,True,True
2021-01-25 18:00:00,2021,1,25,18,14.35,14.35,µg/m³,True,True
2021-01-25 19:00:00,2021,1,25,19,12.06,12.06,µg/m³,True,True
2021-01-25 20:00:00,2021,1,25,20,18.73,18.73,µg/m³,True,True
2021-01-25 21:00:00,2021,1,25,21,11.86,11.86,µg/m³,True,True
2021-01-25 22:00:00,2021,1,25,22,11.91,11.91,µg/m³,True,True
2021-01-25 23:00:00,2021,1,25,23,12.39,12.39,µg/m³,True,True
2021-01-26 00:00:00,2021,1,26,0,8.87,8.87,µg/m³,True,True
2021-01-26 01:00:00,2021,1,26,1,9.33,9.33,µg/m³,True,True
2021-01-26 02:00:00,2021,1,26,2,7.45,7.45,µg/m³,True,True
2021-01-26 03:00:00,2021,1,26,3,4.28,4.28,µg/m³,True,True
2021-01-26 04:00:00,2021,1,26,4,3.82,3.82,µg/m³,True,True
2021-01-26 05:00:00,2021,1,26,5,4.91,4.91,µg/m³,True,True
2021-01-26 06:00:00,2021,1,26,6,5.14,5.14,µg/m³,True,True
2021-01-26 07:00:00,2021,1,26,7,6.46,6.46,µg/m³,True,True
2021-01-26 08:00:00,2021,1,26,8,3.18,3.18,µg/m³,True,True
2021-01-26 09:00:00,2021,1,26,9,1.26,1.26,µg/m³,True,True
2021-01-26 10:00:00,2021,1,26,10,2.73,2.73,µg/m³,True,True
2021-01-26 11:00:00,2021,1,26,11,6.5,6.5,µg/m³,True,True
2021-01-26 12:00:00,2021,1,26,12,,0.0,µg/m³,True,False
2021-01-26 13:00:00,2021,1,26,13,2.14,2.14,µg/m³,True,True
2021-01-26 14:00:00,2021,1,26,14,0.6,0.6,µg/m³,True,True
2021-01-26 15:00:00,2021,1,26,15,4.63,4.63,µg/m³,True,True
2021-01-26 16:00:00,2021,1,26,16,5.51,5.51,µg/m³,True,True
2021-01-26 17:00:00,2021,1,26,17,10.33,10.33,µg/m³,True,True
2021-01-26 18:00:00,2021,1,26,18,13.84,13.84,µg/m³,True,True
2021-01-26 19:00:00,2021,1,26,19,15.75,15.75,µg/m³,True,True
2021-01-26 20:00:00,2021,1,26,20,14.33,14.33,µg/m³,True,True
2021-01-26 21:00:00,2021,1,26,21,17.55,17.55,µg/m³,True,True
2021-01-26 22:00:00,2021,1,26,22,21.77,21.77,µg/m³,True,True
2021-01-26 23:00:00,2021,1,26,23,22.4,22.4,µg/m³,True,True
2021-01-27 00:00:00,2021,1,27,0,7.97,7.97,µg/m³,True,True
2021-01-27 01:00:00,2021,1,27,1,7.26,7.26,µg/m³,True,True
2021-01-27 02:00:00,2021,1,27,2,9.12,9.12,µg/m³,True,True
2021-01-27 03:00:00,2021,1,27,3,7.8,7.8,µg/m³,True,True
2021-01-27 04:00:00,2021,1,27,4,7.58,7.58,µg/m³,True,True
2021-01-27 05:00:00,2021,1,27,5,6.76,6.76,µg/m³,True,True
2021-01-27 06:00:00,2021,1,27,6,6.6,6.6,µg/m³,True,True
2021-01-27 07:00:00,2021,1,27,7,1.98,1.98,µg/m³,True,True
2021-01-27 08:00:00,2021,1,27,8,0.14,0.14,µg/m³,True,True
2021-01-27 09:00:00,2021,1,27,9,,0.0,µg/m³,True,False
2021-01-27 10:00:00,2021,1,27,10,,0.0,µg/m³,True,False
2021-01-27 11:00:00,2021,1,27,11,0.38,0.38,µg/m³,True,True
2021-01-27 12:00:00,2021,1,27,12,1.13,1.13,µg/m³,True,True
2021-01-27 13:00:00,2021,1,27,13,1.51,1.51,µg/m³,True,True
2021-01-27 14:00:00,2021,1,27,14,0.48,0.48,µg/m³,True,True
2021-01-27 15:00:00,2021,1,27,15,1.19,1.19,µg/m³,True,True
