Data;Residuo;Quantidade;Tecnologia;;
2022-09-01;180111(*);0.38;Aterro;;
2022-09-01;180401(*);0.02;Aterro;;
2022-09-01;180101(*);0.01;Autoclave;;
2022-09-01;180111(*);0.30;Aterro;;
2022-09-02;180111(*);0.13;Aterro;;
2022-09-05;180111(*);0.44;Aterro;;
2022-09-06;180205(*);0.00;Incineração;;
2022-09-06;GrupoE;0.03;Incineração;;
2022-09-06;180111(*);0.34;Aterro;;
2022-09-06;180401(*);0.01;Aterro;;
2022-09-06;180111(*);0.25;Aterro;;
2022-09-08;180401(*);0.02;Aterro;;
2022-09-08;180111(*);0.31;Aterro;;
2022-09-09;180401(*);0.04;Aterro;;
2022-09-09;180111(*);0.34;Aterro;;
2022-09-09;180111(*);0.31;Aterro;;
2022-09-09;180401(*);0.01;Aterro;;
2022-09-09;180111(*);0.07;Aterro;;
2022-09-12;180401(*);0.01;Aterro;;
2022-09-12;180111(*);0.35;Aterro;;
2022-09-13;180401(*);0.03;Aterro;;
2022-09-13;180111(*);0.32;Aterro;;
2022-09-14;180401(*);0.02;Aterro;;
2022-09-14;180111(*);0.41;Aterro;;
2022-09-14;180401(*);0.02;Aterro;;
2022-09-14;180111(*);0.36;Aterro;;
2022-09-15;180111(*);0.34;Aterro;;
2022-09-15;180111(*);0.33;Aterro;;
2022-09-16;180111(*);0.08;Aterro;;
2022-09-19;180401(*);0.02;Aterro;;
2022-09-19;180111(*);0.31;Aterro;;
2022-09-20;180111(*);0.41;Aterro;;
2022-09-20;180101(*);0.01;Autoclave;;
2022-09-20;180401(*);0.03;Aterro;;
2022-09-20;180111(*);0.42;Aterro;;
2022-09-22;180401(*);0.02;Aterro;;
2022-09-22;180111(*);0.32;Aterro;;
2022-09-22;180401(*);0.02;Aterro;;
2022-09-22;180111(*);0.30;Aterro;;
2022-09-22;180401(*);0.01;Aterro;;
2022-09-22;180111(*);0.28;Aterro;;
2022-09-23;180401(*);0.01;Aterro;;
2022-09-23;180111(*);0.08;Aterro;;
2022-09-26;180401(*);0.01;Aterro;;
2022-09-26;180111(*);0.38;Aterro;;
2022-09-27;180401(*);0.02;Aterro;;
2022-09-27;180111(*);0.34;Aterro;;
2022-09-27;180111(*);0.37;Aterro;;
2022-09-27;180401(*);0.02;Aterro;;
2022-09-28;180401(*);0.01;Aterro;;
2022-09-28;180111(*);0.33;Aterro;;
2022-09-30;180401(*);0.02;Aterro;;
2022-09-30;180111(*);0.23;Aterro;;
2022-09-30;180101(*);0.02;Autoclave;;
2022-09-30;180111(*);0.28;Aterro;;
2022-09-30;180401(*);0.02;Aterro;;
2022-09-30;180111(*);0.09;Aterro;;
2022-10-03;180401(*);0.02;Aterro;;
2022-10-03;180111(*);0.33;Aterro;;
2022-10-03;180401(*);0.01;Aterro;;
2022-10-03;180111(*);0.29;Aterro;;
2022-10-05;180401(*);0.03;Aterro;;
2022-10-05;180111(*);0.37;Aterro;;
2022-10-06;180401(*);0.02;Aterro;;
2022-10-06;180111(*);0.35;Aterro;;
2022-10-07;180111(*);0.30;Aterro;;
2022-10-07;180101(*);0.01;Autoclave;;
2022-10-07;180401(*);0.02;Aterro;;
2022-10-07;180111(*);0.19;Aterro;;
2022-10-07;180111(*);0.08;Aterro;;
2022-10-10;180401(*);0.02;Aterro;;
2022-10-10;180111(*);0.39;Aterro;;
2022-10-11;180111(*);0.28;Aterro;;
2022-10-11;180111(*);0.24;Aterro;;
2022-10-13;180401(*);0.01;Aterro;;
2022-10-13;180111(*);0.35;Aterro;;
2022-10-14;180401(*);0.03;Aterro;;
2022-10-14;180111(*);0.30;Aterro;;
2022-10-14;180101(*);0.00;Autoclave;;
2022-10-14;180111(*);0.23;Aterro;;
2022-10-14;180401(*);0.02;Aterro;;
2022-10-14;180111(*);0.17;Aterro;;
2022-10-17;180401(*);0.02;Aterro;;
2022-10-17;180111(*);0.35;Aterro;;
2022-10-18;180101(*);0.01;Autoclave;;
2022-10-18;180111(*);0.39;Aterro;;
2022-10-19;180111(*);0.41;Aterro;;
2022-10-20;180401(*);0.02;Aterro;;
2022-10-20;180111(*);0.34;Aterro;;
2022-10-20;180401(*);0.01;Aterro;;
2022-10-20;180111(*);0.35;Aterro;;
2022-10-20;180401(*);0.02;Aterro;;
2022-10-20;180111(*);0.27;Aterro;;
2022-10-21;180401(*);0.01;Aterro;;
2022-10-21;180111(*);0.09;Aterro;;
2022-10-24;180401(*);0.02;Aterro;;
2022-10-24;180111(*);0.39;Aterro;;
2022-10-25;180111(*);0.35;Aterro;;
2022-10-25;180401(*);0.03;Aterro;;
2022-10-25;180111(*);0.37;Aterro;;
2022-10-26;180111(*);0.34;Aterro;;
2022-10-27;180111(*);0.33;Aterro;;
2022-10-27;180101(*);0.01;Autoclave;;
2022-10-27;180401(*);0.01;Aterro;;
2022-10-27;180111(*);0.24;Aterro;;
2022-10-28;180111(*);0.15;Aterro;;
2022-10-31;180111(*);0.36;Aterro;;
2022-10-31;180101(*);0.00;Autoclave;;
2022-10-31;180401(*);0.01;Aterro;;
2022-10-31;180111(*);0.32;Aterro;;
2022-11-01;180401(*);0.01;Aterro;;
2022-11-01;180111(*);0.14;Aterro;;
2022-11-02;180401(*);0.02;Aterro;;
2022-11-02;180111(*);0.32;Aterro;;
2022-11-03;180111(*);0.33;Aterro;;
2022-11-03;180401(*);0.02;Aterro;;
2022-11-03;180111(*);0.25;Aterro;;
2022-11-04;180111(*);0.11;Aterro;;
2022-11-07;180401(*);0.03;Aterro;;
2022-11-07;180111(*);0.43;Aterro;;
2022-11-08;180401(*);0.04;Aterro;;
2022-11-08;180111(*);0.24;Aterro;;
2022-11-09;180111(*);0.41;Aterro;;
2022-11-09;180401(*);0.02;Aterro;;
2022-11-09;180111(*);0.32;Aterro;;
2022-11-10;180111(*);0.35;Aterro;;
2022-11-10;180111(*);0.26;Aterro;;
2022-11-11;180401(*);0.02;Aterro;;
2022-11-11;180111(*);0.13;Aterro;;
2022-11-14;180401(*);0.02;Aterro;;
2022-11-14;180111(*);0.34;Aterro;;
2022-11-14;180111(*);0.22;Aterro;;
2022-11-15;180111(*);0.43;Aterro;;
2022-11-16;180401(*);0.03;Aterro;;
2022-11-16;180111(*);0.36;Aterro;;
2022-11-17;180401(*);0.01;Aterro;;
2022-11-17;180111(*);0.36;Aterro;;
2022-11-17;180111(*);0.23;Aterro;;
2022-11-18;180111(*);0.09;Aterro;;
2022-11-21;180111(*);0.55;Aterro;;
2022-11-21;180401(*);0.04;Aterro;;
2022-11-22;180111(*);0.27;Aterro;;
2022-11-22;180401(*);0.03;Aterro;;
2022-11-22;180111(*);0.34;Aterro;;
2022-11-23;180401(*);0.02;Aterro;;
2022-11-23;180111(*);0.26;Aterro;;
2022-11-24;180401(*);0.04;Aterro;;
2022-11-24;180111(*);0.35;Aterro;;
2022-11-24;180101(*);0.01;Autoclave;;
2022-11-24;180401(*);0.01;Aterro;;
2022-11-24;180111(*);0.24;Aterro;;
2022-11-24;180401(*);0.01;Aterro;;
2022-11-24;180111(*);0.13;Aterro;;
2022-11-25;180401(*);0.01;Aterro;;
2022-11-25;180111(*);0.34;Aterro;;
2022-11-28;180101(*);0.01;Autoclave;;
2022-11-28;180111(*);0.44;Aterro;;
2022-11-29;180401(*);0.02;Aterro;;
2022-11-29;180111(*);0.36;Aterro;;
2022-11-30;180111(*);0.31;Aterro;;
2022-12-02;180111(*);0.25;Aterro;;
2022-12-02;180111(*);0.34;Aterro;;
2022-12-02;180111(*);0.09;Aterro;;
2022-12-05;180401(*);0.02;Aterro;;
2022-12-05;180111(*);0.36;Aterro;;
2022-12-06;180401(*);0.03;Aterro;;
2022-12-06;180111(*);0.29;Aterro;;
2022-12-06;180401(*);0.03;Aterro;;
2022-12-06;180111(*);0.33;Aterro;;
2022-12-07;180401(*);0.03;Aterro;;
2022-12-07;180111(*);0.37;Aterro;;
2022-12-08;180401(*);0.04;Aterro;;
2022-12-08;180111(*);0.27;Aterro;;
2022-12-08;180101(*);0.00;Autoclave;;
2022-12-08;180401(*);0.01;Aterro;;
2022-12-08;180111(*);0.28;Aterro;;
2022-12-08;180111(*);0.13;Aterro;;
2022-12-12;180401(*);0.02;Aterro;;
2022-12-12;180111(*);0.34;Aterro;;
2022-12-12;180101(*);0.00;Autoclave;;
2022-12-12;180111(*);0.38;Aterro;;
2022-12-13;180401(*);0.02;Aterro;;
2022-12-13;180111(*);0.34;Aterro;;
2022-12-14;180205(*);0.00;Incineração;;
2022-12-14;GrupoE;0.04;Incineração;;
2022-12-14;180401(*);0.03;Aterro;;
2022-12-14;180111(*);0.30;Aterro;;
2022-12-14;180111(*);0.30;Aterro;;
2022-12-14;180101(*);0.01;Autoclave;;
2022-12-14;180111(*);0.27;Aterro;;
2022-12-15;180401(*);0.02;Aterro;;
2022-12-15;180111(*);0.10;Aterro;;
2022-12-16;180401(*);0.02;Aterro;;
2022-12-16;180111(*);0.37;Aterro;;
2022-12-19;180101(*);0.01;Autoclave;;
2022-12-19;180111(*);0.20;Aterro;;
2022-12-20;180111(*);0.31;Aterro;;
2022-12-20;180401(*);0.02;Aterro;;
2022-12-21;180401(*);0.02;Aterro;;
2022-12-21;180111(*);0.21;Aterro;;
2022-12-22;180111(*);0.15;Aterro;;
2022-12-22;180401(*);0.01;Aterro;;
2022-12-22;180111(*);0.19;Aterro;;
2022-12-22;180401(*);0.01;Aterro;;
2022-12-22;180111(*);0.07;Aterro;;
2022-12-26;180401(*);0.01;Aterro;;
2022-12-26;180111(*);0.19;Aterro;;
2022-12-27;180201(*);0.01;Aterro;;
2022-12-27;180205(*);0.00;Incineração;;
2022-12-27;GrupoE;0.00;Incineração;;
2022-12-27;150110(*);0.04;Aterro;;
2022-12-27;180111(*);0.20;Aterro;;
2022-12-27;180401(*);0.02;Aterro;;
2022-12-27;180111(*);0.22;Aterro;;
2022-12-28;180401(*);0.03;Aterro;;
2022-12-28;180111(*);0.20;Aterro;;
2022-12-29;180111(*);0.19;Aterro;;
2022-12-29;180401(*);0.02;Aterro;;
2022-12-29;180111(*);0.14;Aterro;;
2022-12-29;180401(*);0.02;Aterro;;
2022-12-29;180111(*);0.06;Aterro;;
2023-01-02;180401(*);0.01;Aterro;;
2023-01-02;180111(*);0.22;Aterro;;
2023-01-03;150110(*);0.02;Aterro;;
2023-01-03;180201(*);0.00;Aterro;;
2023-01-03;180401(*);0.01;Aterro;;
2023-01-03;180111(*);0.29;Aterro;;
2023-01-04;180401(*);0.02;Aterro;;
2023-01-04;180111(*);0.28;Aterro;;
2023-01-05;180401(*);0.02;Aterro;;
2023-01-05;180111(*);0.31;Aterro;;
2023-01-05;180111(*);0.26;Aterro;;
2023-01-05;180101(*);0.01;Autoclave;;
2023-01-06;180111(*);0.29;Aterro;;
2023-01-06;180111(*);0.19;Aterro;;
2023-01-09;180401(*);0.02;Aterro;;
2023-01-09;180111(*);0.32;Aterro;;
2023-01-10;180201(*);0.01;Aterro;;
2023-01-10;150110(*);0.01;Aterro;;
2023-01-10;180401(*);0.03;Aterro;;
2023-01-10;180111(*);0.37;Aterro;;
2023-01-11;180401(*);0.01;Aterro;;
2023-01-11;180111(*);0.33;Aterro;;
2023-01-12;180401(*);0.02;Aterro;;
2023-01-12;180111(*);0.37;Aterro;;
2023-01-12;180111(*);0.36;Aterro;;
2023-01-12;180401(*);0.02;Aterro;;
2023-01-12;180111(*);0.29;Aterro;;
2023-01-13;180111(*);0.11;Aterro;;
2023-01-16;180401(*);0.02;Aterro;;
2023-01-16;180111(*);0.34;Aterro;;
2023-01-17;150110(*);0.00;Aterro;;
2023-01-17;180401(*);0.02;Aterro;;
2023-01-17;180111(*);0.33;Aterro;;
2023-01-17;180401(*);0.01;Aterro;;
2023-01-17;180111(*);0.44;Aterro;;
2023-01-19;180401(*);0.02;Aterro;;
2023-01-19;180111(*);0.28;Aterro;;
2023-01-19;180111(*);0.28;Aterro;;
2023-01-19;180111(*);0.29;Aterro;;
2023-01-20;180401(*);0.03;Aterro;;
2023-01-20;180111(*);0.06;Aterro;;
2023-01-23;180401(*);0.02;Aterro;;
2023-01-23;180111(*);0.27;Aterro;;
2023-01-24;180111(*);0.41;Aterro;;
2023-01-25;180111(*);0.31;Aterro;;
2023-01-25;180401(*);0.01;Aterro;;
2023-01-26;180401(*);0.03;Aterro;;
2023-01-26;180111(*);0.35;Aterro;;
2023-01-27;180111(*);0.30;Aterro;;
2023-01-27;180101(*);0.00;Autoclave;;
2023-01-27;180401(*);0.03;Aterro;;
2023-01-27;180111(*);0.27;Aterro;;
2023-01-27;180401(*);0.01;Aterro;;
2023-01-27;180111(*);0.04;Aterro;;
2023-01-30;180111(*);0.31;Aterro;;
2023-01-31;150110(*);0.01;Aterro;;
2023-01-31;180201(*);0.01;Aterro;;
2023-01-31;180401(*);0.02;Aterro;;
2023-01-31;180111(*);0.25;Aterro;;
2023-01-31;180401(*);0.02;Aterro;;
2023-01-31;180111(*);0.32;Aterro;;
2023-02-01;180401(*);0.03;Aterro;;
2023-02-01;180111(*);0.33;Aterro;;
2023-02-02;180111(*);0.33;Aterro;;
2023-02-02;180111(*);0.19;Aterro;;
2023-02-03;180401(*);0.03;Aterro;;
2023-02-03;180111(*);0.13;Aterro;;
2023-02-06;180401(*);0.03;Aterro;;
2023-02-06;180111(*);0.31;Aterro;;
2023-02-07;180201(*);0.00;Aterro;;
2023-02-07;180101(*);0.00;Autoclave;;
2023-02-08;180111(*);0.37;Aterro;;
2023-02-08;180401(*);0.02;Aterro;;
2023-02-08;180111(*);0.32;Aterro;;
2023-02-08;180401(*);0.01;Aterro;;
2023-02-08;180111(*);0.23;Aterro;;
2023-02-09;180401(*);0.02;Aterro;;
2023-02-09;180111(*);0.09;Aterro;;
2023-02-10;180401(*);0.01;Aterro;;
2023-02-10;180111(*);0.31;Aterro;;
2023-02-13;180401(*);0.02;Aterro;;
2023-02-13;180111(*);0.36;Aterro;;
2023-02-13;150110(*);0.01;Aterro;;
2023-02-13;180201(*);0.00;Aterro;;
2023-02-14;180401(*);0.01;Aterro;;
2023-02-14;180111(*);0.34;Aterro;;
2023-02-14;180401(*);0.02;Aterro;;
2023-02-14;180111(*);0.33;Aterro;;
2023-02-15;180401(*);0.03;Aterro;;
2023-02-15;180111(*);0.32;Aterro;;
2023-02-15;180401(*);0.02;Aterro;;
2023-02-15;180111(*);0.18;Aterro;;
2023-02-16;180401(*);0.01;Aterro;;
2023-02-16;180111(*);0.10;Aterro;;
2023-02-16;180111(*);0.12;Aterro;;
2023-02-16;180401(*);0.02;Aterro;;
2023-02-17;180401(*);0.03;Aterro;;
2023-02-17;180111(*);0.10;Aterro;;
2023-02-21;180111(*);0.33;Aterro;;
2023-02-21;180401(*);0.02;Aterro;;
2023-02-22;180401(*);0.02;Aterro;;
2023-02-22;180111(*);0.28;Aterro;;
2023-02-22;180111(*);0.34;Aterro;;
2023-02-22;180101(*);0.01;Autoclave;;
2023-02-22;180401(*);0.02;Aterro;;
2023-02-22;180111(*);0.29;Aterro;;
2023-02-22;180401(*);0.01;Aterro;;
2023-02-22;180111(*);0.04;Aterro;;
2023-02-27;180111(*);0.28;Aterro;;
2023-02-27;180401(*);0.01;Aterro;;
2023-02-27;180401(*);0.01;Aterro;;
2023-02-27;180111(*);0.33;Aterro;;
2023-02-28;180111(*);0.37;Aterro;;
2023-03-01;180401(*);0.02;Aterro;;
2023-03-02;180401(*);0.03;Aterro;;
2023-03-02;180111(*);0.12;Aterro;;
2023-03-06;180111(*);0.34;Aterro;;
2023-03-06;180401(*);0.01;Aterro;;
2023-03-07;180201(*);0.00;Aterro;;
2023-03-07;180401(*);0.03;Aterro;;
2023-03-07;180111(*);0.40;Aterro;;
2023-03-07;180401(*);0.01;Aterro;;
2023-03-07;180111(*);0.35;Aterro;;
2023-03-08;180401(*);0.02;Aterro;;
2023-03-08;180111(*);0.36;Aterro;;
2023-03-08;180111(*);0.27;Aterro;;
2023-03-08;180401(*);0.03;Aterro;;
2023-03-08;180111(*);0.23;Aterro;;
2023-03-09;180111(*);0.11;Aterro;;
2023-03-10;180401(*);0.02;Aterro;;
2023-03-10;180111(*);0.45;Aterro;;
2023-03-13;180401(*);0.01;Aterro;;
2023-03-13;180111(*);0.33;Aterro;;
2023-03-14;180401(*);0.02;Aterro;;
2023-03-14;180111(*);0.41;Aterro;;
2023-03-14;180401(*);0.01;Aterro;;
2023-03-14;180111(*);0.25;Aterro;;
2023-03-15;180401(*);0.06;Aterro;;
2023-03-15;180111(*);0.29;Aterro;;
2023-03-15;180111(*);0.30;Aterro;;
2023-03-15;180401(*);0.01;Aterro;;
2023-03-15;180111(*);0.14;Aterro;;
2023-03-17;180401(*);0.02;Aterro;;
2023-03-17;180111(*);0.27;Aterro;;
2023-03-20;180401(*);0.02;Aterro;;
2023-03-20;180111(*);0.33;Aterro;;
2023-03-21;180111(*);0.36;Aterro;;
2023-03-21;180401(*);0.03;Aterro;;
2023-03-22;180401(*);0.02;Aterro;;
2023-03-22;180111(*);0.31;Aterro;;
2023-03-22;180111(*);0.33;Aterro;;
2023-03-22;180111(*);0.28;Aterro;;
2023-03-23;180401(*);0.02;Aterro;;
2023-03-23;180111(*);0.09;Aterro;;
2023-03-27;180111(*);0.36;Aterro;;
2023-03-27;180401(*);0.02;Aterro;;
2023-03-27;180401(*);0.02;Aterro;;
2023-03-27;180111(*);0.28;Aterro;;
2023-03-28;180401(*);0.02;Aterro;;
2023-03-28;180111(*);0.45;Aterro;;
2023-03-28;180401(*);0.02;Aterro;;
2023-03-28;180111(*);0.29;Aterro;;
2023-03-29;180401(*);0.03;Aterro;;
2023-03-29;180111(*);0.32;Aterro;;
2023-03-29;180101(*);0.01;Autoclave;;
2023-03-29;180111(*);0.22;Aterro;;
2023-03-29;180401(*);0.03;Aterro;;
2023-03-30;180401(*);0.04;Aterro;;
2023-03-30;180111(*);0.11;Aterro;;
2023-03-31;180401(*);0.01;Aterro;;
2023-03-31;180111(*);0.32;Aterro;;
2023-04-03;150110(*);0.01;Aterro;;
2023-04-03;180401(*);0.04;Aterro;;
2023-04-03;180111(*);0.30;Aterro;;
2023-04-04;180401(*);0.02;Aterro;;
2023-04-04;180111(*);0.32;Aterro;;
2023-04-05;180101(*);0.01;Autoclave;;
2023-04-05;180401(*);0.02;Aterro;;
2023-04-05;180111(*);0.20;Aterro;;
2023-04-05;180205(*);0.00;Incineração;;
2023-04-05;GrupoE;0.01;Incineração;;
2023-04-05;150110(*);0.00;Aterro;;
2023-04-05;180201(*);0.00;Aterro;;
2023-04-05;180401(*);0.02;Aterro;;
2023-04-05;180111(*);0.37;Aterro;;
2023-04-06;150110(*);0.00;Aterro;;
2023-04-06;180401(*);0.01;Aterro;;
2023-04-06;180111(*);0.06;Aterro;;
2023-04-10;180111(*);0.39;Aterro;;
2023-04-11;180401(*);0.02;Aterro;;
2023-04-11;180111(*);0.30;Aterro;;
2023-04-12;180401(*);0.02;Aterro;;
2023-04-12;180111(*);0.44;Aterro;;
2023-04-13;180401(*);0.02;Aterro;;
2023-04-13;180111(*);0.30;Aterro;;
2023-04-13;180401(*);0.03;Aterro;;
2023-04-13;180111(*);0.33;Aterro;;
2023-04-13;180111(*);0.21;Aterro;;
2023-04-13;180401(*);0.01;Aterro;;
2023-04-13;180111(*);0.13;Aterro;;
2023-04-17;180401(*);0.02;Aterro;;
2023-04-17;180111(*);0.35;Aterro;;
2023-04-17;150110(*);0.00;Aterro;;
2023-04-17;180201(*);0.00;Aterro;;
2023-04-17;180401(*);0.02;Aterro;;
2023-04-17;180111(*);0.37;Aterro;;
2023-04-18;180111(*);0.38;Aterro;;
2023-04-19;150110(*);0.01;Aterro;;
2023-04-19;180401(*);0.01;Aterro;;
2023-04-19;180111(*);0.38;Aterro;;
2023-04-19;180401(*);0.01;Aterro;;
2023-04-19;180111(*);0.19;Aterro;;
2023-04-19;180401(*);0.01;Aterro;;
2023-04-19;180111(*);0.20;Aterro;;
2023-04-19;180111(*);0.07;Aterro;;
2023-04-20;180401(*);0.04;Aterro;;
2023-04-20;180111(*);0.28;Aterro;;
2023-04-24;150110(*);0.01;Aterro;;
2023-04-24;180401(*);0.02;Aterro;;
2023-04-24;180111(*);0.18;Aterro;;
2023-04-24;180401(*);0.03;Aterro;;
2023-04-24;180111(*);0.32;Aterro;;
2023-04-26;180401(*);0.02;Aterro;;
2023-04-26;180111(*);0.28;Aterro;;
2023-04-26;180401(*);0.04;Aterro;;
2023-04-26;180111(*);0.31;Aterro;;
2023-04-26;180111(*);0.21;Aterro;;
2023-04-27;150110(*);0.00;Aterro;;
2023-04-27;180401(*);0.02;Aterro;;
2023-04-27;180111(*);0.13;Aterro;;
2023-04-28;180111(*);0.20;Aterro;;
2023-05-02;180401(*);0.02;Aterro;;
2023-05-02;180111(*);0.31;Aterro;;
2023-05-03;180111(*);0.35;Aterro;;
2023-05-03;180401(*);0.02;Aterro;;
2023-05-03;180111(*);0.28;Aterro;;
2023-05-04;180401(*);0.02;Aterro;;
2023-05-04;180111(*);0.26;Aterro;;
2023-05-04;180101(*);0.01;Autoclave;;
2023-05-04;180401(*);0.03;Aterro;;
2023-05-04;180111(*);0.19;Aterro;;
2023-05-05;180111(*);0.11;Aterro;;
2023-05-08;180401(*);0.03;Aterro;;
2023-05-08;180111(*);0.36;Aterro;;
2023-05-08;180401(*);0.01;Aterro;;
2023-05-08;180111(*);0.28;Aterro;;
2023-05-09;180111(*);0.40;Aterro;;
2023-05-09;180401(*);0.03;Aterro;;
2023-05-09;180401(*);0.02;Aterro;;
2023-05-09;180111(*);0.26;Aterro;;
2023-05-10;180401(*);0.03;Aterro;;
2023-05-10;180111(*);0.33;Aterro;;
2023-05-10;180101(*);0.01;Autoclave;;
2023-05-10;180401(*);0.02;Aterro;;
2023-05-10;180111(*);0.20;Aterro;;
2023-05-11;180111(*);0.09;Aterro;;
2023-05-15;180401(*);0.03;Aterro;;
2023-05-15;180111(*);0.39;Aterro;;
2023-05-15;180401(*);0.05;Aterro;;
2023-05-15;180111(*);0.40;Aterro;;
2023-05-16;180111(*);0.25;Aterro;;
2023-05-16;150110(*);0.01;Aterro;;
2023-05-16;180201(*);0.00;Aterro;;
2023-05-16;180401(*);0.02;Aterro;;
2023-05-16;180111(*);0.33;Aterro;;
2023-05-17;180401(*);0.03;Aterro;;
2023-05-17;180111(*);0.34;Aterro;;
2023-05-17;180111(*);0.28;Aterro;;
2023-05-18;150110(*);0.10;Aterro;;
2023-05-18;180111(*);0.10;Aterro;;
2023-05-22;180101(*);0.01;Autoclave;;
2023-05-22;180401(*);0.03;Aterro;;
2023-05-22;180111(*);0.30;Aterro;;
2023-05-22;180401(*);0.02;Aterro;;
2023-05-22;180111(*);0.26;Aterro;;
2023-05-23;180401(*);0.02;Aterro;;
2023-05-23;180111(*);0.37;Aterro;;
2023-05-23;180401(*);0.02;Aterro;;
2023-05-23;180111(*);0.24;Aterro;;
2023-05-24;180401(*);0.03;Aterro;;
2023-05-24;180111(*);0.33;Aterro;;
2023-05-24;180401(*);0.02;Aterro;;
2023-05-24;180111(*);0.23;Aterro;;
2023-05-25;180401(*);0.02;Aterro;;
2023-05-25;180111(*);0.10;Aterro;;
2023-05-29;180111(*);0.32;Aterro;;
2023-05-29;180401(*);0.03;Aterro;;
2023-05-29;180401(*);0.03;Aterro;;
2023-05-29;180111(*);0.31;Aterro;;
2023-05-30;180111(*);0.30;Aterro;;
2023-05-30;180106(*);0.04;Aterro;;
2023-05-30;180401(*);0.02;Aterro;;
2023-05-30;180205(*);0.00;Incineração;;
2023-05-30;GrupoB;0.00;Incineração;;
2023-05-30;180401(*);0.03;Aterro;;
2023-05-30;180111(*);0.38;Aterro;;
2023-05-31;180111(*);0.27;Aterro;;
2023-05-31;180401(*);0.02;Aterro;;
2023-05-31;180111(*);0.26;Aterro;;
2023-06-01;180111(*);0.10;Aterro;;
2023-06-05;180111(*);0.39;Aterro;;
2023-06-05;180401(*);0.03;Aterro;;
2023-06-05;180401(*);0.02;Aterro;;
2023-06-05;180111(*);0.27;Aterro;;
2023-06-06;180401(*);0.03;Aterro;;
2023-06-06;180111(*);0.39;Aterro;;
2023-06-07;180401(*);0.01;Aterro;;
2023-06-07;180111(*);0.29;Aterro;;
2023-06-07;180101(*);0.01;Autoclave;;
2023-06-07;180401(*);0.02;Aterro;;
2023-06-07;180111(*);0.21;Aterro;;
2023-06-07;180201(*);0.00;Aterro;;
2023-06-07;180111(*);0.21;Aterro;;
2023-06-08;180401(*);0.02;Aterro;;
2023-06-08;180111(*);0.09;Aterro;;
2023-06-12;180111(*);0.24;Aterro;;
2023-06-12;180401(*);0.01;Aterro;;
2023-06-12;180401(*);0.03;Aterro;;
2023-06-12;180111(*);0.29;Aterro;;
2023-06-13;180111(*);0.32;Aterro;;
2023-06-13;180401(*);0.02;Aterro;;
2023-06-13;180111(*);0.31;Aterro;;
2023-06-14;180111(*);0.28;Aterro;;
2023-06-14;180401(*);0.02;Aterro;;
2023-06-14;180111(*);0.23;Aterro;;
2023-06-15;180111(*);0.07;Aterro;;
2023-06-19;180401(*);0.04;Aterro;;
2023-06-19;180111(*);0.34;Aterro;;
2023-06-19;180401(*);0.01;Aterro;;
2023-06-19;180111(*);0.23;Aterro;;
2023-06-20;180401(*);0.03;Aterro;;
2023-06-20;180111(*);0.36;Aterro;;
2023-06-20;180401(*);0.03;Aterro;;
2023-06-20;180111(*);0.27;Aterro;;
2023-06-21;180111(*);0.31;Aterro;;
2023-06-21;180101(*);0.01;Autoclave;;
2023-06-21;180401(*);0.03;Aterro;;
2023-06-21;180111(*);0.24;Aterro;;
2023-06-22;180401(*);0.03;Aterro;;
2023-06-22;180111(*);0.10;Aterro;;
2023-06-26;180401(*);0.02;Aterro;;
2023-06-26;180111(*);0.28;Aterro;;
2023-06-26;180401(*);0.03;Aterro;;
2023-06-26;180111(*);0.35;Aterro;;
2023-06-27;180401(*);0.02;Aterro;;
2023-06-27;180111(*);0.30;Aterro;;
2023-06-27;180401(*);0.03;Aterro;;
2023-06-27;180111(*);0.29;Aterro;;
2023-06-27;180111(*);0.33;Aterro;;
2023-06-28;180401(*);0.02;Aterro;;
2023-06-28;180111(*);0.32;Aterro;;
2023-06-28;180111(*);0.06;Aterro;;
2023-06-30;180401(*);0.05;Aterro;;
2023-06-30;180111(*);0.35;Aterro;;
2023-07-03;180401(*);0.02;Aterro;;
2023-07-03;180111(*);0.29;Aterro;;
2023-07-04;180401(*);0.03;Aterro;;
2023-07-04;180111(*);0.37;Aterro;;
2023-07-05;200133(*);0.01;Aterro;;
2023-07-05;200121(*);;Descontaminação de Lâmpadas;;
2023-07-05;180401(*);0.02;Aterro;;
2023-07-05;180111(*);0.35;Aterro;;
2023-07-05;180401(*);0.03;Aterro;;
2023-07-05;180111(*);0.36;Aterro;;
2023-07-05;180111(*);0.26;Aterro;;
2023-07-06;180401(*);0.02;Aterro;;
2023-07-06;180111(*);0.10;Aterro;;
2023-07-10;180401(*);0.04;Aterro;;
2023-07-10;180111(*);0.32;Aterro;;
2023-07-10;180401(*);0.02;Aterro;;
2023-07-10;180111(*);0.36;Aterro;;
2023-07-10;180401(*);0.03;Aterro;;
2023-07-10;180111(*);0.33;Aterro;;
2023-07-11;180201(*);0.00;Aterro;;
2023-07-11;180401(*);0.03;Aterro;;
2023-07-11;180111(*);0.37;Aterro;;
2023-07-11;180111(*);0.32;Aterro;;
2023-07-11;180401(*);0.03;Aterro;;
2023-07-11;180111(*);0.31;Aterro;;
2023-07-12;180111(*);0.08;Aterro;;
2023-07-14;180111(*);0.34;Aterro;;
2023-07-14;180401(*);0.03;Aterro;;
2023-07-17;180401(*);0.03;Aterro;;
2023-07-17;180111(*);0.33;Aterro;;
2023-07-18;180401(*);0.02;Aterro;;
